2.4.0
4.434
4900
26 3 35 62
26 4 37 61
26 5 36 61
26 10 35 61
26 11 37 60
26 12 36 60
26 13 35 60
26 14 38 59
26 15 37 59
26 16 36 59
26 17 35 59
26 18 37 58
26 19 35 57
26 20 35 58
26 21 36 58
26 26 36 57
26 27 37 57
26 28 35 56
26 29 36 56
26 30 37 56
26 31 38 56
26 32 38 57
26 33 39 56
26 34 40 56
26 35 41 56
26 36 39 57
26 37 40 57
26 41 41 57
26 42 38 58
26 43 39 58
26 44 40 58
26 45 41 58
26 46 39 59
26 47 40 59
26 48 41 59
26 49 38 60
26 50 39 60
26 51 40 60
26 52 41 61
26 53 41 60
26 58 40 61
26 59 39 61
26 60 41 62
26 61 40 62
26 62 39 62
26 63 38 62
27 0 45 61
27 1 44 62
27 2 43 62
27 3 42 62
27 4 44 61
27 5 43 61
27 10 42 61
27 11 44 60
27 12 43 60
27 13 42 60
27 14 45 59
27 15 44 59
27 16 43 59
27 17 42 59
27 18 44 58
27 19 42 57
27 20 42 58
27 21 43 58
27 26 43 57
27 27 44 57
27 28 42 56
27 29 43 56
27 30 44 56
27 31 45 56
27 32 45 57
27 33 46 56
27 34 47 56
27 35 48 56
27 36 46 57
27 37 47 57
27 41 48 57
27 42 45 58
27 43 46 58
27 44 47 58
27 45 48 58
27 46 46 59
27 47 47 59
27 48 48 59
27 49 45 60
27 50 46 60
27 51 47 60
27 52 48 61
27 53 48 60
27 58 47 61
27 59 46 61
27 60 48 62
27 61 47 62
27 62 46 62
27 63 45 62
28 0 52 61
28 1 51 62
28 2 50 62
28 3 49 62
28 4 51 61
28 5 50 61
28 10 49 61
28 11 51 60
28 12 50 60
28 13 49 60
28 14 52 59
28 15 51 59
28 16 50 59
28 17 49 59
28 18 51 58
28 19 49 57
28 20 49 58
28 21 50 58
28 26 50 57
28 27 51 57
28 28 49 56
28 29 50 56
28 30 51 56
28 31 52 56
28 32 52 57
28 33 53 56
28 34 54 56
28 35 55 56
28 36 53 57
28 37 54 57
28 41 55 57
28 42 52 58
28 43 53 58
28 44 54 58
28 45 55 58
28 46 53 59
28 47 54 59
28 48 55 59
28 49 52 60
28 50 53 60
28 51 54 60
28 52 55 61
28 53 55 60
28 58 54 61
28 59 53 61
28 60 55 62
28 61 54 62
28 62 53 62
28 63 52 62
29 0 59 61
29 1 58 62
29 2 57 62
29 3 56 62
29 4 58 61
29 5 57 61
29 10 56 61
29 11 58 60
29 12 57 60
29 13 56 60
29 14 59 59
29 15 58 59
29 16 57 59
29 17 56 59
29 18 58 58
29 19 56 57
29 20 56 58
29 21 57 58
29 26 57 57
29 27 58 57
29 28 56 56
29 29 57 56
29 30 58 56
29 31 59 56
29 32 59 57
29 33 60 56
29 34 61 56
29 35 62 56
29 36 60 57
29 37 61 57
29 41 62 57
29 42 59 58
29 43 60 58
29 44 61 58
29 45 62 58
29 46 60 59
29 47 61 59
29 48 62 59
29 49 59 60
29 50 60 60
29 51 61 60
29 52 62 61
29 53 62 60
29 58 61 61
29 59 60 61
29 60 62 62
29 61 61 62
29 62 60 62
29 63 59 62
30 0 66 61
30 1 65 62
30 2 64 62
30 3 63 62
30 4 65 61
30 5 64 61
30 10 63 61
30 11 65 60
30 12 64 60
30 13 63 60
30 14 66 59
30 15 65 59
30 16 64 59
30 17 63 59
30 18 65 58
30 19 63 57
30 20 63 58
30 21 64 58
30 26 64 57
30 27 65 57
30 28 63 56
30 29 64 56
30 30 65 56
30 31 66 56
30 32 66 57
30 33 67 56
30 34 68 56
30 35 69 56
30 36 67 57
30 37 68 57
30 41 69 57
30 42 66 58
30 43 67 58
30 44 68 58
30 45 69 58
30 46 67 59
30 47 68 59
30 48 69 59
30 49 66 60
30 50 67 60
30 51 68 60
30 52 69 61
30 53 69 60
30 58 68 61
30 59 67 61
30 60 69 62
30 61 68 62
30 62 67 62
30 63 66 62
31 0 3 54
31 1 2 55
31 2 1 55
31 3 0 55
31 4 2 54
31 5 1 54
31 10 0 54
31 11 2 53
31 12 1 53
31 13 0 53
31 14 3 52
31 15 2 52
31 16 1 52
31 17 0 52
31 18 2 51
31 19 0 50
31 20 0 51
31 21 1 51
31 26 1 50
31 27 2 50
31 28 0 49
31 29 1 49
31 30 2 49
31 31 3 49
31 32 3 50
31 33 4 49
31 34 5 49
31 35 6 49
31 36 4 50
31 37 5 50
31 41 6 50
31 42 3 51
31 43 4 51
31 44 5 51
31 45 6 51
31 46 4 52
31 47 5 52
31 48 6 52
31 49 3 53
31 50 4 53
31 51 5 53
31 52 6 54
31 53 6 53
31 58 5 54
31 59 4 54
31 60 6 55
31 61 5 55
31 62 4 55
31 63 3 55
32 0 10 54
32 1 9 55
32 2 8 55
32 3 7 55
32 4 9 54
32 5 8 54
32 10 7 54
32 11 9 53
32 12 8 53
32 13 7 53
32 14 10 52
32 15 9 52
32 16 8 52
32 17 7 52
32 18 9 51
32 19 7 50
32 20 7 51
32 21 8 51
32 26 8 50
32 27 9 50
32 28 7 49
32 29 8 49
32 30 9 49
32 31 10 49
32 32 10 50
32 33 11 49
32 34 12 49
32 35 13 49
32 36 11 50
32 37 12 50
32 41 13 50
32 42 10 51
32 43 11 51
32 44 12 51
32 45 13 51
32 46 11 52
32 47 12 52
32 48 13 52
32 49 10 53
32 50 11 53
32 51 12 53
32 52 13 54
32 53 13 53
32 58 12 54
32 59 11 54
32 60 13 55
32 61 12 55
32 62 11 55
32 63 10 55
33 0 17 54
33 1 16 55
33 2 15 55
33 3 14 55
33 4 16 54
33 5 15 54
33 10 14 54
33 11 16 53
33 12 15 53
33 13 14 53
33 14 17 52
33 15 16 52
33 16 15 52
33 17 14 52
33 18 16 51
33 19 14 50
33 20 14 51
33 21 15 51
33 26 15 50
33 27 16 50
33 28 14 49
33 29 15 49
33 30 16 49
33 31 17 49
33 32 17 50
33 33 18 49
33 34 19 49
33 35 20 49
33 36 18 50
33 37 19 50
33 41 20 50
33 42 17 51
33 43 18 51
33 44 19 51
33 45 20 51
33 46 18 52
33 47 19 52
33 48 20 52
33 49 17 53
33 50 18 53
33 51 19 53
33 52 20 54
33 53 20 53
33 58 19 54
33 59 18 54
33 60 20 55
33 61 19 55
33 62 18 55
33 63 17 55
34 0 24 54
34 1 23 55
34 2 22 55
34 3 21 55
34 4 23 54
34 5 22 54
34 10 21 54
34 11 23 53
34 12 22 53
34 13 21 53
34 14 24 52
34 15 23 52
34 16 22 52
34 17 21 52
34 18 23 51
34 19 21 50
34 20 21 51
34 21 22 51
34 26 22 50
34 27 23 50
34 28 21 49
34 29 22 49
34 30 23 49
34 31 24 49
34 32 24 50
34 33 25 49
34 34 26 49
34 35 27 49
34 36 25 50
34 37 26 50
34 41 27 50
34 42 24 51
34 43 25 51
34 44 26 51
34 45 27 51
34 46 25 52
34 47 26 52
34 48 27 52
34 49 24 53
34 50 25 53
34 51 26 53
34 52 27 54
34 53 27 53
34 58 26 54
34 59 25 54
34 60 27 55
34 61 26 55
34 62 25 55
34 63 24 55
35 0 31 54
35 1 30 55
35 2 29 55
35 3 28 55
35 4 30 54
35 5 29 54
35 10 28 54
35 11 30 53
35 12 29 53
35 13 28 53
35 14 31 52
35 15 30 52
35 16 29 52
35 17 28 52
35 18 30 51
35 19 28 50
35 20 28 51
35 21 29 51
35 26 29 50
35 27 30 50
35 28 28 49
35 29 29 49
35 30 30 49
35 31 31 49
35 32 31 50
35 33 32 49
35 34 33 49
35 35 34 49
35 36 32 50
35 37 33 50
35 41 34 50
35 42 31 51
35 43 32 51
35 44 33 51
35 45 34 51
35 46 32 52
35 47 33 52
35 48 34 52
35 49 31 53
35 50 32 53
35 51 33 53
35 52 34 54
35 53 34 53
35 58 33 54
35 59 32 54
35 60 34 55
35 61 33 55
35 62 32 55
35 63 31 55
36 0 38 54
36 1 37 55
36 2 36 55
36 3 35 55
36 4 37 54
36 5 36 54
36 10 35 54
36 11 37 53
36 12 36 53
36 13 35 53
36 14 38 52
36 15 37 52
36 16 36 52
36 17 35 52
36 18 37 51
36 19 35 50
36 20 35 51
36 21 36 51
36 26 36 50
36 27 37 50
36 28 35 49
36 29 36 49
36 30 37 49
36 31 38 49
36 32 38 50
36 33 39 49
36 34 40 49
36 35 41 49
36 36 39 50
36 37 40 50
36 41 41 50
36 42 38 51
36 43 39 51
36 44 40 51
36 45 41 51
36 46 39 52
36 47 40 52
36 48 41 52
36 49 38 53
36 50 39 53
36 51 40 53
36 52 41 54
36 53 41 53
36 58 40 54
36 59 39 54
36 60 41 55
36 61 40 55
36 62 39 55
36 63 38 55
37 0 45 54
37 1 44 55
37 2 43 55
37 3 42 55
37 4 44 54
37 5 43 54
37 10 42 54
37 11 44 53
37 12 43 53
37 13 42 53
37 14 45 52
37 15 44 52
37 16 43 52
37 17 42 52
37 18 44 51
37 19 42 50
37 20 42 51
37 21 43 51
37 26 43 50
37 27 44 50
37 28 42 49
37 29 43 49
37 30 44 49
37 31 45 49
37 32 45 50
37 33 46 49
37 34 47 49
37 35 48 49
37 36 46 50
37 37 47 50
37 41 48 50
37 42 45 51
37 43 46 51
37 44 47 51
37 45 48 51
37 46 46 52
37 47 47 52
37 48 48 52
37 49 45 53
37 50 46 53
37 51 47 53
37 52 48 54
37 53 48 53
37 58 47 54
37 59 46 54
37 60 48 55
37 61 47 55
37 62 46 55
37 63 45 55
38 0 52 54
38 1 51 55
38 2 50 55
38 3 49 55
38 4 51 54
38 5 50 54
38 10 49 54
38 11 51 53
38 12 50 53
38 13 49 53
38 14 52 52
38 15 51 52
38 16 50 52
38 17 49 52
38 18 51 51
38 19 49 50
38 20 49 51
38 21 50 51
38 26 50 50
38 27 51 50
38 28 49 49
38 29 50 49
38 30 51 49
38 31 52 49
38 32 52 50
38 33 53 49
38 34 54 49
38 35 55 49
38 36 53 50
38 37 54 50
38 41 55 50
38 42 52 51
38 43 53 51
38 44 54 51
38 45 55 51
38 46 53 52
38 47 54 52
38 48 55 52
38 49 52 53
38 50 53 53
38 51 54 53
38 52 55 54
38 53 55 53
38 58 54 54
38 59 53 54
38 60 55 55
38 61 54 55
38 62 53 55
38 63 52 55
39 0 59 54
39 1 58 55
39 2 57 55
39 3 56 55
39 4 58 54
39 5 57 54
39 10 56 54
39 11 58 53
39 12 57 53
39 13 56 53
39 14 59 52
39 15 58 52
39 16 57 52
39 17 56 52
39 18 58 51
39 19 56 50
39 20 56 51
39 21 57 51
39 26 57 50
39 27 58 50
39 28 56 49
39 29 57 49
39 30 58 49
39 31 59 49
39 32 59 50
39 33 60 49
39 34 61 49
39 35 62 49
39 36 60 50
39 37 61 50
39 41 62 50
39 42 59 51
39 43 60 51
39 44 61 51
39 45 62 51
39 46 60 52
39 47 61 52
39 48 62 52
39 49 59 53
39 50 60 53
39 51 61 53
39 52 62 54
39 53 62 53
39 58 61 54
39 59 60 54
39 60 62 55
39 61 61 55
39 62 60 55
39 63 59 55
40 0 66 54
40 1 65 55
40 2 64 55
40 3 63 55
40 4 65 54
40 5 64 54
40 10 63 54
40 11 65 53
40 12 64 53
40 13 63 53
40 14 66 52
40 15 65 52
40 16 64 52
40 17 63 52
40 18 65 51
40 19 63 50
40 20 63 51
40 21 64 51
40 26 64 50
40 27 65 50
40 28 63 49
40 29 64 49
40 30 65 49
40 31 66 49
40 32 66 50
40 33 67 49
40 34 68 49
40 35 69 49
40 36 67 50
40 37 68 50
40 41 69 50
40 42 66 51
40 43 67 51
40 44 68 51
40 45 69 51
40 46 67 52
40 47 68 52
40 48 69 52
40 49 66 53
40 50 67 53
40 51 68 53
40 52 69 54
40 53 69 53
40 58 68 54
40 59 67 54
40 60 69 55
40 61 68 55
40 62 67 55
40 63 66 55
41 0 3 47
41 1 2 48
41 2 1 48
41 3 0 48
41 4 2 47
41 5 1 47
41 10 0 47
41 11 2 46
41 12 1 46
41 13 0 46
41 14 3 45
41 15 2 45
41 16 1 45
41 17 0 45
41 18 2 44
41 19 0 43
41 20 0 44
41 21 1 44
41 26 1 43
41 27 2 43
41 28 0 42
41 29 1 42
41 30 2 42
41 31 3 42
41 32 3 43
41 33 4 42
41 34 5 42
41 35 6 42
41 36 4 43
41 37 5 43
41 41 6 43
41 42 3 44
41 43 4 44
41 44 5 44
41 45 6 44
41 46 4 45
41 47 5 45
41 48 6 45
41 49 3 46
41 50 4 46
41 51 5 46
41 52 6 47
41 53 6 46
41 58 5 47
41 59 4 47
41 60 6 48
41 61 5 48
41 62 4 48
41 63 3 48
42 0 10 47
42 1 9 48
42 2 8 48
42 3 7 48
42 4 9 47
42 5 8 47
42 10 7 47
42 11 9 46
42 12 8 46
42 13 7 46
42 14 10 45
42 15 9 45
42 16 8 45
42 17 7 45
42 18 9 44
42 19 7 43
42 20 7 44
42 21 8 44
42 26 8 43
42 27 9 43
42 28 7 42
42 29 8 42
42 30 9 42
42 31 10 42
42 32 10 43
42 33 11 42
42 34 12 42
42 35 13 42
42 36 11 43
42 37 12 43
42 41 13 43
42 42 10 44
42 43 11 44
42 44 12 44
42 45 13 44
42 46 11 45
42 47 12 45
42 48 13 45
42 49 10 46
42 50 11 46
42 51 12 46
42 52 13 47
42 53 13 46
42 58 12 47
42 59 11 47
42 60 13 48
42 61 12 48
42 62 11 48
42 63 10 48
43 0 17 47
43 1 16 48
43 2 15 48
43 3 14 48
43 4 16 47
43 5 15 47
43 10 14 47
43 11 16 46
43 12 15 46
43 13 14 46
43 14 17 45
43 15 16 45
43 16 15 45
43 17 14 45
43 18 16 44
43 19 14 43
43 20 14 44
43 21 15 44
43 26 15 43
43 27 16 43
43 28 14 42
43 29 15 42
43 30 16 42
43 31 17 42
43 32 17 43
43 33 18 42
43 34 19 42
43 35 20 42
43 36 18 43
43 37 19 43
43 41 20 43
43 42 17 44
43 43 18 44
43 44 19 44
43 45 20 44
43 46 18 45
43 47 19 45
43 48 20 45
43 49 17 46
43 50 18 46
43 51 19 46
43 52 20 47
43 53 20 46
43 58 19 47
43 59 18 47
43 60 20 48
43 61 19 48
43 62 18 48
43 63 17 48
44 0 24 47
44 1 23 48
44 2 22 48
44 3 21 48
44 4 23 47
44 5 22 47
44 10 21 47
44 11 23 46
44 12 22 46
44 13 21 46
44 14 24 45
44 15 23 45
44 16 22 45
44 17 21 45
44 18 23 44
44 19 21 43
44 20 21 44
44 21 22 44
44 26 22 43
44 27 23 43
44 28 21 42
44 29 22 42
44 30 23 42
44 31 24 42
44 32 24 43
44 33 25 42
44 34 26 42
44 35 27 42
44 36 25 43
44 37 26 43
44 41 27 43
44 42 24 44
44 43 25 44
44 44 26 44
44 45 27 44
44 46 25 45
44 47 26 45
44 48 27 45
44 49 24 46
44 50 25 46
44 51 26 46
44 52 27 47
44 53 27 46
44 58 26 47
44 59 25 47
44 60 27 48
44 61 26 48
44 62 25 48
44 63 24 48
45 0 31 47
45 1 30 48
45 2 29 48
45 3 28 48
45 4 30 47
45 5 29 47
45 10 28 47
45 11 30 46
45 12 29 46
45 13 28 46
45 14 31 45
45 15 30 45
45 16 29 45
45 17 28 45
45 18 30 44
45 19 28 43
45 20 28 44
45 21 29 44
45 26 29 43
45 27 30 43
45 28 28 42
45 29 29 42
45 30 30 42
45 31 31 42
45 32 31 43
45 33 32 42
45 34 33 42
45 35 34 42
45 36 32 43
45 37 33 43
45 41 34 43
45 42 31 44
45 43 32 44
45 44 33 44
45 45 34 44
45 46 32 45
45 47 33 45
45 48 34 45
45 49 31 46
45 50 32 46
45 51 33 46
45 52 34 47
45 53 34 46
45 58 33 47
45 59 32 47
45 60 34 48
45 61 33 48
45 62 32 48
45 63 31 48
46 0 38 47
46 1 37 48
46 2 36 48
46 3 35 48
46 4 37 47
46 5 36 47
46 10 35 47
46 11 37 46
46 12 36 46
46 13 35 46
46 14 38 45
46 15 37 45
46 16 36 45
46 17 35 45
46 18 37 44
46 19 35 43
46 20 35 44
46 21 36 44
46 26 36 43
46 27 37 43
46 28 35 42
46 29 36 42
46 30 37 42
46 31 38 42
46 32 38 43
46 33 39 42
46 34 40 42
46 35 41 42
46 36 39 43
46 37 40 43
46 41 41 43
